BuurtCode,ActDuur,Leeftijd,AantVpl,AantOVVpl,AantSVpl,FactorH,FactorP,FactorV,HHPers,HHLft1,HHLft2,HHLft3,HHLft4,HHRijbewijsAu,HHRijbewijsMo,HHRijbewijsBr,HHAuto,HHAutoL,OPAuto,HHMotor,OPMotor,HHBrom,OPBrom,HHSnor,OPSnor,BouwjaarPa1,BouwjaarPa2,BouwjaarPaL,AfstandOP,AfstandSOP,AfstV,Sted,FqLopen,FqNEFiets,FqEFiets,FqBTM,FqTrein,FqAutoB,FqAutoP,FqMotor,FqBrSnor,GemGr,KAfstV,BetWerk,KBouwjaarPa1,KBouwjaarPa2,KBouwjaarPaL,KGewichtPa1,KGewichtPa2,KGewichtPaL,BerHalte,BerFam,BerSport,BerWrk,BerOnd,BerSup,BerZiek,BerArts,BerStat,HHLaagInk,HHSocInk,HHBestInkG,HHGestInkG,HHWelvG,KLeeft,HHSam,HHPlOP,OnbBez,MaatsPart,Opleiding,HHBezitVm,OPBezitVm,OVStKaart,Verpl,Doel,MotiefV,KMotiefV,VertLoc,AardWerk,Weggeweest,VolgWerk,KVertTijd,Prov,WrkVerg,MeerWink,OPRijbewijsAu,OPRijbewijsMo,OPRijbewijsBr,HHEFiets,Kind6,CorrVerpl,VergVast,VergKm,VergBrSt,VergOV,VergAans,VergVoer,VergBudg,VergPark,VergStal,VergAnd,ByzAdr,ByzVvm,ByzTyd,ByzDuur,ByzRoute
06130521,164.75510204081633,48.0375,3.775,0.425,0.05,93.34681385234524,216.3961998818267,78984.61295686674,2.675,0.05,0.0875,0.3375,2.2,2.0125,0.175,2.0625,1.8375,0.35,0.6125,0.075,0.0,0.05,0.0,0.075,0.0,2015.3466666666666,2015.076923076923,2020.6923076923076,270.13157894736844,350.0,70.10666666666667,3.0,1.425,3.1875,4.0875,3.25,4.2875,2.55,3.225,5.0,4.9,4.0,5.48,1.8933333333333333,3.1733333333333333,3.0,5.6923076923076925,2.88,2.1153846153846154,2.7222222222222223,1.0625,1.0684931506849316,1.2419354838709677,1.0655737704918034,1.1290322580645162,1.0,1.1363636363636365,1.1232876712328768,1.1403508771929824,7.746835443037975,8.481012658227849,7.455696202531645,7.367088607594937,7.151898734177215,12,3,3,0,2,3,3,0,4,1.0,1.0,7.0,4.0,1.0,12.0,1,9.0,5.0,9,0.660377358490566,0.4166666666666667,0.825,0.0,0.825,0.3375,0.02666666666666667,0.02666666666666667,0.22857142857142856,0.42857142857142855,0.0,0.6875,0.0,0.10526315789473684,0.0,0.12121212121212122,0.0,0.0,0.9666666666666667,0.3333333333333333,0.36666666666666664,0.0,0.0
06220103,142.20253164556962,44.56910569105691,4.105691056910569,0.2601626016260163,0.07317073170731707,130.4800974106747,234.716536268337,85671.53573794299,2.3495934959349594,0.13008130081300814,0.21951219512195122,0.18699186991869918,1.8130081300813008,1.3902439024390243,0.17073170731707318,1.4390243902439024,1.1951219512195121,0.12195121951219512,0.6016260162601627,0.08130081300813008,0.056910569105691054,0.07317073170731707,0.024390243902439025,0.16260162601626016,0.08130081300813008,2012.6530612244899,2005.3529411764705,2018.25,458.4297520661157,966.6666666666666,126.63247863247864,1.0,1.5691056910569106,3.032520325203252,4.682926829268292,3.731707317073171,4.308943089430894,2.5609756097560976,3.2357723577235773,4.853658536585366,4.6016260162601625,5.0,6.316239316239316,2.017094017094017,2.683673469387755,1.2647058823529411,4.75,2.510204081632653,1.6470588235294117,2.75,1.2376237623762376,1.394736842105263,1.4368932038834952,1.1956521739130435,1.5072463768115942,1.2173913043478262,1.4260869565217391,1.3603603603603605,1.297029702970297,7.916666666666667,8.55,5.829268292682927,5.211382113821138,4.715447154471545,10,2,3,0,2,3,3,3,4,1.0,1.0,7.0,4.0,4.0,12.0,1,9.0,8.0,9,0.8108108108108109,0.23529411764705882,0.7317073170731707,0.13008130081300814,0.7317073170731707,0.16260162601626016,0.0423728813559322,0.0,0.36666666666666664,0.3333333333333333,0.0,1.0,0.0,0.20930232558139536,0.0,0.15517241379310345,0.0,0.0,0.6521739130434783,0.15217391304347827,0.13043478260869565,0.21739130434782608,0.17391304347826086
06220202,164.34939759036143,46.01538461538462,3.8846153846153846,0.046153846153846156,0.0,122.98447093412206,257.2163173721343,93883.95584082903,2.746153846153846,0.16153846153846155,0.46153846153846156,0.17692307692307693,1.9461538461538461,1.6,0.19230769230769232,1.6,1.1395348837209303,0.18604651162790697,0.4230769230769231,0.17692307692307693,0.09230769230769231,0.06923076923076923,0.038461538461538464,0.07692307692307693,0.03076923076923077,2012.8350515463917,2012.0555555555557,2020.0454545454545,339.85,,100.43333333333334,1.0,1.476923076923077,2.9923076923076923,4.253846153846154,3.792307692307692,4.6,2.6307692307692307,3.1923076923076925,4.8538461538461535,4.753846153846154,5.0,5.5,2.0833333333333335,2.7216494845360826,2.0555555555555554,5.363636363636363,3.0721649484536084,2.888888888888889,3.8095238095238093,1.1333333333333333,1.2372881355932204,1.1458333333333333,1.0707070707070707,1.2615384615384615,1.1101694915254237,1.205128205128205,1.1440677966101696,1.19,7.8062015503875966,8.279069767441861,6.4728682170542635,5.751937984496124,5.395348837209302,11,3,3,0,2,3,3,0,4,1.0,1.0,1.0,1.0,1.0,12.0,1,9.0,8.0,9,0.8295454545454546,0.36363636363636365,0.7230769230769231,0.06153846153846154,0.7230769230769231,0.36923076923076925,0.025,0.0,0.3561643835616438,0.1917808219178082,0.0,0.9333333333333333,0.42105263157894735,0.27586206896551724,0.0,0.018518518518518517,0.0,0.0273972602739726,0.6153846153846154,0.3076923076923077,0.36538461538461536,0.09615384615384616,0.2692307692307692
06220307,291.3636363636364,45.42857142857143,2.2857142857142856,0.7619047619047619,0.0,150.3560986773674,180.57625395106538,65910.33269213887,1.3333333333333333,0.0,0.0,0.0,1.3333333333333333,1.0952380952380953,0.09523809523809523,1.0952380952380953,0.7142857142857143,0.2857142857142857,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,2017.4444444444443,,2019.3333333333333,188.4,,91.7,1.0,1.7142857142857142,3.4761904761904763,4.333333333333333,3.142857142857143,3.761904761904762,3.0476190476190474,3.857142857142857,5.0,5.0,5.0,5.75,0.8571428571428571,4.0,,4.666666666666667,1.3333333333333333,,1.0,1.0,1.263157894736842,1.0,1.0,1.0,1.0526315789473684,1.2,1.2,1.75,7.904761904761905,8.142857142857142,7.333333333333333,6.714285714285714,5.619047619047619,6,1,1,3,4,4,7,0,4,1.0,1.0,6.0,5.0,1.0,12.0,1,9.0,3.0,9,0.3333333333333333,0.5,0.8095238095238095,0.0,0.8095238095238095,0.38095238095238093,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,,,,
06220401,160.5,42.7906976744186,3.63953488372093,0.09302325581395349,0.0,123.86921478929479,220.2506677685453,80391.49373551905,2.7209302325581395,0.22093023255813954,0.22093023255813954,0.313953488372093,1.9651162790697674,1.6744186046511629,0.27906976744186046,1.686046511627907,1.2674418604651163,0.26744186046511625,0.47674418604651164,0.12790697674418605,0.023255813953488372,0.16279069767441862,0.0,0.18604651162790697,0.09302325581395349,2015.6575342465753,2006.5454545454545,2019.2142857142858,255.5974025974026,,80.63636363636364,1.0,1.5232558139534884,3.2906976744186047,3.7906976744186047,3.9069767441860463,4.406976744186046,2.8488372093023258,2.883720930232558,4.906976744186046,4.825581395348837,5.0,4.935064935064935,1.8028169014084507,3.452054794520548,1.9090909090909092,5.0,3.0,4.090909090909091,3.1875,1.2622950819672132,1.4,1.45,1.3454545454545455,1.0,1.3428571428571427,1.3285714285714285,1.3142857142857143,1.278688524590164,7.976190476190476,8.892857142857142,6.916666666666667,6.4523809523809526,6.214285714285714,11,3,3,0,2,3,3,0,4,1.0,1.0,7.0,4.0,4.0,12.0,1,9.0,5.0,9,0.6739130434782609,0.2857142857142857,0.7209302325581395,0.1511627906976744,0.7325581395348837,0.46511627906976744,0.07792207792207792,0.0,0.5161290322580645,0.3870967741935484,0.0,0.3333333333333333,0.5555555555555556,0.07142857142857142,0.03225806451612903,0.0,0.0,0.0,0.7142857142857143,0.38095238095238093,0.14285714285714285,0.19047619047619047,0.19047619047619047
06220503,144.7037037037037,42.67948717948718,3.9423076923076925,0.3141025641025641,0.0,97.63643991944187,229.7751846838795,83867.94240961601,2.8846153846153846,0.23717948717948717,0.3269230769230769,0.27564102564102566,2.0448717948717947,1.6730769230769231,0.14743589743589744,1.6730769230769231,1.2483660130718954,0.3137254901960784,0.36538461538461536,0.10256410256410256,0.08974358974358974,0.04487179487179487,0.04487179487179487,0.09615384615384616,0.0,2015.0089285714287,2010.4,2019.75,457.9731543624161,,135.60402684563758,1.0,1.7307692307692308,2.9871794871794872,4.448717948717949,3.7948717948717947,4.416666666666667,2.8076923076923075,3.0064102564102564,4.762820512820513,4.871794871794871,5.0,5.496644295302014,2.3453237410071943,3.3214285714285716,1.8333333333333333,5.107142857142857,2.8482142857142856,2.533333333333333,3.8214285714285716,1.2586206896551724,1.248062015503876,1.1981132075471699,1.1428571428571428,1.1267605633802817,1.1007751937984496,1.146153846153846,1.1153846153846154,1.2190476190476192,7.745098039215686,8.57516339869281,7.0,6.490196078431373,6.1568627450980395,13,3,3,0,2,4,3,0,4,1.0,1.0,7.0,4.0,1.0,12.0,1,9.0,5.0,9,0.7264150943396226,0.4117647058823529,0.7307692307692307,0.11538461538461539,0.7307692307692307,0.23076923076923078,0.08053691275167785,0.0,0.35064935064935066,0.2727272727272727,0.0,0.5925925925925926,0.0,0.26,0.0,0.04225352112676056,0.0,0.03896103896103896,0.7317073170731707,0.3170731707317073,0.14634146341463414,0.34146341463414637,0.04878048780487805
06220601,129.01136363636363,48.361111111111114,3.5555555555555554,0.2013888888888889,0.041666666666666664,114.7816415782339,246.99236500910877,90152.21322832469,2.7569444444444446,0.11805555555555555,0.16666666666666666,0.4166666666666667,2.0555555555555554,1.6319444444444444,0.09027777777777778,1.6388888888888888,1.0642857142857143,0.1450381679389313,0.4027777777777778,0.041666666666666664,0.0,0.125,0.013888888888888888,0.06944444444444445,0.04861111111111111,2012.5794392523364,2007.2272727272727,2017.2,256.31851851851854,200.0,82.06870229007633,1.0,1.4166666666666667,3.375,4.145833333333333,3.8472222222222223,4.479166666666667,2.9583333333333335,3.2708333333333335,5.0,4.875,5.0,4.9465648854961835,1.4603174603174602,2.5046728971962615,1.5,3.6666666666666665,2.7289719626168223,1.5,2.526315789473684,1.1531531531531531,1.2540983606557377,1.2098765432098766,1.1486486486486487,1.0833333333333333,1.180327868852459,1.28099173553719,1.256198347107438,1.2254901960784315,7.638297872340425,8.25531914893617,5.74468085106383,5.028368794326241,4.468085106382978,12,3,3,0,2,3,3,0,4,1.0,1.0,7.0,4.0,1.0,12.0,1,9.0,5.0,9,0.6440677966101694,0.15789473684210525,0.7291666666666666,0.020833333333333332,0.7291666666666666,0.3402777777777778,0.08333333333333333,0.0,0.2894736842105263,0.39473684210526316,0.0,1.0,0.2,0.2972972972972973,0.0,0.09090909090909091,0.0,0.0,0.8717948717948718,0.0,0.3333333333333333,0.28205128205128205,0.358974358974359
06220704,133.824,47.50267379679144,4.096256684491979,0.37967914438502676,0.053475935828877004,96.50742874247679,215.08305556165493,78505.31528000406,2.823529411764706,0.058823529411764705,0.22994652406417113,0.19786096256684493,2.336898395721925,2.053475935828877,0.29411764705882354,2.053475935828877,1.7219251336898396,0.34594594594594597,0.5721925133689839,0.10695187165775401,0.0427807486631016,0.0962566844919786,0.06417112299465241,0.15508021390374332,0.0855614973262032,2013.7428571428572,2010.6617647058824,2019.7407407407406,296.2290502793296,525.0,78.7909604519774,1.0,1.5240641711229947,2.855614973262032,3.8609625668449197,3.663101604278075,4.641711229946524,2.1818181818181817,3.3101604278074865,4.780748663101604,4.6310160427807485,5.0,5.52542372881356,1.2067039106145252,3.1314285714285712,1.7941176470588236,4.888888888888889,2.9771428571428573,2.8970588235294117,4.018518518518518,1.186206896551724,1.197674418604651,1.1176470588235294,1.110091743119266,1.075,1.0290697674418605,1.1257861635220126,1.0930232558139534,1.2761194029850746,7.994565217391305,8.880434782608695,7.411764705882353,7.090909090909091,6.855614973262032,5,3,3,0,4,3,3,0,4,1.0,1.0,7.0,4.0,4.0,12.0,1,9.0,5.0,9,0.8452380952380952,0.39285714285714285,0.8342245989304813,0.1711229946524064,0.8342245989304813,0.49732620320855614,0.03954802259887006,0.0,0.22535211267605634,0.28169014084507044,0.0,0.0,0.0,0.3728813559322034,0.0,0.0,0.0,0.18309859154929578,0.68,0.32,0.16,0.0,0.16
06260002,125.50847457627118,53.05555555555556,4.122222222222222,0.0,0.044444444444444446,113.06110894969984,270.18781116326085,98618.5510745902,2.8666666666666667,0.28888888888888886,0.23333333333333334,0.32222222222222224,2.022222222222222,1.7777777777777777,0.37777777777777777,1.7777777777777777,1.4111111111111112,0.2222222222222222,0.5222222222222223,0.28888888888888886,0.0,0.0,0.0,0.07777777777777778,0.022222222222222223,2011.6849315068494,1995.6176470588234,2019.111111111111,453.2906976744186,1000.0,113.11764705882354,2.0,1.3777777777777778,2.5555555555555554,3.888888888888889,4.322222222222222,4.133333333333334,2.433333333333333,3.5555555555555554,5.0,4.9,4.0,5.129411764705883,1.216867469879518,2.589041095890411,1.1176470588235294,4.333333333333333,3.164383561643836,2.411764705882353,4.333333333333333,1.1898734177215189,1.175,1.12987012987013,1.1162790697674418,1.1612903225806452,1.125,1.2077922077922079,1.1875,1.1973684210526316,7.833333333333333,8.488888888888889,7.555555555555555,7.355555555555555,7.444444444444445,17,3,3,2,7,4,3,0,4,1.0,1.0,7.0,4.0,4.0,12.0,1,9.0,5.0,9,0.7931034482758621,0.45454545454545453,0.8666666666666667,0.15555555555555556,0.8666666666666667,0.45555555555555555,0.047058823529411764,0.0,0.21739130434782608,0.2608695652173913,0.0,0.0,0.6,0.4090909090909091,0.0,0.0,0.0,0.0,0.3333333333333333,0.26666666666666666,0.37777777777777777,0.044444444444444446,0.17777777777777778
06260006,181.35714285714286,43.669724770642205,3.853211009174312,0.7155963302752294,0.0,128.196468246967,321.5614533823248,117369.93048454855,3.1743119266055047,0.3486238532110092,0.26605504587155965,0.22018348623853212,2.3394495412844036,1.926605504587156,0.12844036697247707,1.926605504587156,1.1743119266055047,0.1559633027522936,0.3944954128440367,0.11926605504587157,0.06422018348623854,0.009174311926605505,0.009174311926605505,0.12844036697247707,0.027522935779816515,2012.3023255813953,2012.8823529411766,2018.1538461538462,490.15533980582524,,158.67961165048544,2.0,1.5596330275229358,2.458715596330275,3.7155963302752295,3.477064220183486,3.073394495412844,3.3394495412844036,3.1192660550458715,5.0,4.678899082568807,4.0,6.019417475728155,1.2755102040816326,2.3372093023255816,2.411764705882353,4.384615384615385,3.104651162790698,2.764705882352941,3.076923076923077,1.1827956989247312,1.2164948453608246,1.0285714285714285,1.2096774193548387,1.2380952380952381,1.1030927835051547,1.10989010989011,1.134020618556701,1.0,7.87037037037037,8.703703703703704,7.712962962962963,7.388888888888889,7.194444444444445,17,3,3,0,7,4,3,0,4,1.0,1.0,1.0,7.0,1.0,12.0,1,9.0,5.0,9,0.7755102040816326,0.3333333333333333,0.6238532110091743,0.06422018348623854,0.6238532110091743,0.5229357798165137,0.1650485436893204,0.0,0.5526315789473685,0.23684210526315788,0.0,0.75,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.5526315789473685,0.0,0.5789473684210527,0.21052631578947367,0.5526315789473685
06260009,212.22222222222223,40.07142857142857,2.7142857142857144,1.0,0.0,53.9156335130375,167.19003152368518,61024.36150614509,3.5714285714285716,0.0,0.0,0.5,3.0714285714285716,2.5,0.5714285714285714,2.5,2.142857142857143,0.5714285714285714,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,1999.0,2017.0,658.0833333333334,,253.91666666666666,2.0,1.2142857142857142,3.2142857142857144,3.5714285714285716,4.285714285714286,2.857142857142857,1.6428571428571428,3.7857142857142856,5.0,5.0,4.0,9.166666666666666,1.0714285714285714,3.5714285714285716,1.0,4.0,4.428571428571429,1.0,5.0,1.7,1.2857142857142858,1.3076923076923077,1.0,2.0,1.2857142857142858,1.7777777777777777,1.8461538461538463,1.7,8.0,9.0,9.142857142857142,9.071428571428571,8.928571428571429,5,3,3,3,4,3,8,0,1,1.0,1.0,6.0,5.0,1.0,12.0,1,9.0,8.0,9,0.2,,1.0,0.07142857142857142,1.0,0.7857142857142857,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,
06260013,125.23076923076923,41.36585365853659,3.926829268292683,0.12195121951219512,0.0,130.91415747021716,341.15945389326646,124523.20067104227,3.292682926829268,0.1951219512195122,0.3170731707317073,0.2926829268292683,2.4878048780487805,1.5853658536585367,0.0,1.5853658536585367,0.8048780487804879,0.12195121951219512,0.24390243902439024,0.0,0.0,0.0,0.0,0.21951219512195122,0.14634146341463414,2014.8846153846155,2017.0,2018.0,253.71052631578948,,83.39473684210526,2.0,1.1951219512195121,2.4390243902439024,4.341463414634147,3.7560975609756095,3.707317073170732,3.317073170731707,2.975609756097561,5.0,4.926829268292683,4.0,4.894736842105263,1.34375,2.8846153846153846,4.0,4.0,3.1923076923076925,5.0,3.0,1.0333333333333334,1.0333333333333334,1.1,1.0,1.0,1.0333333333333334,1.0714285714285714,1.064516129032258,1.1,8.0,8.925925925925926,6.5,6.0,7.1875,2,3,3,0,4,4,3,0,4,1.0,1.0,7.0,4.0,1.0,12.0,1,9.0,5.0,9,0.5555555555555556,0.2,0.6829268292682927,0.0,0.6829268292682927,0.4878048780487805,0.13157894736842105,0.05263157894736842,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
06270105,132.56578947368422,43.76851851851852,5.2592592592592595,0.09259259259259259,0.0,119.11164647090338,304.20201945628503,111033.73710154403,3.6296296296296298,0.5277777777777778,0.2222222222222222,0.5648148148148148,2.314814814814815,2.074074074074074,0.25925925925925924,2.074074074074074,1.8240740740740742,0.6666666666666666,0.6111111111111112,0.14814814814814814,0.009259259259259259,0.0,0.0,0.1111111111111111,0.1111111111111111,2013.2268041237114,2005.1785714285713,2019.5555555555557,332.61538461538464,,75.36538461538461,2.0,1.5555555555555556,2.7314814814814814,4.305555555555555,4.62037037037037,4.185185185185185,2.25,3.0833333333333335,4.916666666666667,4.907407407407407,4.0,4.9423076923076925,2.0,2.711340206185567,1.0,4.861111111111111,3.422680412371134,2.9642857142857144,2.9302325581395348,1.240506329113924,1.118279569892473,1.0470588235294118,1.0,1.1111111111111112,1.086021505376344,1.10752688172043,1.053763440860215,1.1341463414634145,8.0,8.592592592592593,7.851851851851852,7.185185185185185,7.324074074074074,8,3,3,0,2,4,2,3,4,1.0,1.0,7.0,4.0,4.0,12.0,1,9.0,5.0,9,0.8024691358024691,0.5384615384615384,0.8611111111111112,0.09259259259259259,0.8611111111111112,0.3425925925925926,0.16346153846153846,0.0,0.2,0.4153846153846154,0.13636363636363635,1.0,0.0,0.03571428571428571,0.0,0.11320754716981132,0.0,0.12307692307692308,0.8043478260869565,0.06521739130434782,0.0,0.0,0.13043478260869565
06270106,135.04918032786884,51.1123595505618,4.48314606741573,0.0,0.0,132.48594600881023,331.2688258788278,120913.12144577215,3.1797752808988764,0.1348314606741573,0.3258426966292135,0.34831460674157305,2.3707865168539324,2.1235955056179776,0.1348314606741573,2.1235955056179776,1.7415730337078652,0.3595505617977528,0.550561797752809,0.033707865168539325,0.0,0.0,0.0,0.14606741573033707,0.0449438202247191,2014.7560975609756,2008.0277777777778,2017.5625,346.68674698795184,,92.51807228915662,2.0,1.550561797752809,2.6853932584269664,3.2808988764044944,4.573033707865169,4.404494382022472,2.831460674157303,2.9775280898876404,5.0,4.932584269662922,4.0,5.048192771084337,1.375,3.0853658536585367,1.5277777777777777,3.9375,3.6097560975609757,2.2222222222222223,3.5625,1.0392156862745099,1.0810810810810811,1.088235294117647,1.0,1.0,1.0,1.0289855072463767,1.0289855072463767,1.098360655737705,8.0,9.0,8.258426966292134,7.662921348314606,7.426966292134831,14,3,3,0,1,4,2,0,4,1.0,1.0,7.0,7.0,4.0,12.0,1,9.0,5.0,9,0.9428571428571428,0.2222222222222222,0.8089887640449438,0.0,0.8089887640449438,0.5617977528089888,0.0,0.0,0.2727272727272727,0.12121212121212122,0.11764705882352941,1.0,0.6923076923076923,0.26666666666666666,0.0,0.1,0.0,0.0,0.9444444444444444,0.0,0.16666666666666666,0.05555555555555555,0.0
06270303,159.60294117647058,42.98039215686274,3.911764705882353,0.0,0.0,164.65704831136154,358.97302137064366,131025.15280028492,3.0686274509803924,0.35294117647058826,0.21568627450980393,0.43137254901960786,2.0686274509803924,1.7156862745098038,0.4117647058823529,1.7549019607843137,1.4705882352941178,0.2549019607843137,0.7450980392156863,0.30392156862745096,0.24509803921568626,0.0,0.0,0.0784313725490196,0.0392156862745098,2013.4130434782608,2009.75,2015.5416666666667,315.88659793814435,,99.10309278350516,2.0,2.0686274509803924,3.107843137254902,4.147058823529412,4.519607843137255,4.186274509803922,2.588235294117647,3.588235294117647,4.705882352941177,4.882352941176471,4.0,5.536082474226804,1.3956043956043955,2.6956521739130435,2.0,3.7083333333333335,3.0543478260869565,1.75,3.3333333333333335,1.0344827586206897,1.0930232558139534,1.0606060606060606,1.0625,1.0,1.0,1.0,1.0,1.0,7.363636363636363,8.212121212121213,6.2727272727272725,5.575757575757576,6.05050505050505,9,3,3,0,2,4,2,0,4,1.0,1.0,7.0,9.0,4.0,12.0,1,9.0,5.0,9,0.7391304347826086,0.5,0.7156862745098039,0.21568627450980393,0.7549019607843137,0.46078431372549017,0.10309278350515463,0.0,0.7647058823529411,0.11764705882352941,0.0,1.0,,0.07407407407407407,0.0,0.0,0.0,0.0,0.3157894736842105,0.5263157894736842,0.15789473684210525,0.0,0.0
06290000,166.75,33.34920634920635,3.365079365079365,0.2857142857142857,0.0,37.9663712686877,124.95402228529828,45608.21813413387,3.619047619047619,0.047619047619047616,0.3968253968253968,1.0317460317460319,2.142857142857143,1.8888888888888888,0.1111111111111111,2.0317460317460316,2.1587301587301586,0.3492063492063492,0.25396825396825395,0.0,0.0,0.19047619047619047,0.0,0.0,0.0,2015.5396825396826,2014.3684210526317,2014.875,546.1724137931035,,156.36206896551724,3.0,1.6825396825396826,2.0476190476190474,3.9682539682539684,4.222222222222222,4.492063492063492,4.190476190476191,2.253968253968254,5.0,5.0,4.0,7.017241379310345,0.7878787878787878,3.7936507936507935,2.8157894736842106,3.4375,4.777777777777778,3.5789473684210527,4.1,1.0714285714285714,1.0909090909090908,2.090909090909091,1.0,1.0,1.0303030303030303,1.393939393939394,1.0303030303030303,1.0769230769230769,8.0,9.0,9.673913043478262,9.543478260869565,9.717391304347826,2,3,4,9,4,7,2,0,4,1.0,1.0,10.0,7.0,4.0,12.0,1,9.0,5.0,9,0.625,0.5,0.3968253968253968,0.07936507936507936,0.3968253968253968,0.47619047619047616,0.05172413793103448,0.034482758620689655,0.4,0.4,0.0,,0.0,0.2,0.0,0.0,0.0,0.0,0.76,0.36,0.6,0.0,0.16
06290005,135.43589743589743,43.46153846153846,4.826923076923077,0.0,0.0,47.806966712745215,121.37578350564961,44302.160979562104,3.173076923076923,0.038461538461538464,0.5,0.6730769230769231,1.9615384615384615,1.7307692307692308,0.1346153846153846,1.7307692307692308,1.4038461538461537,0.19230769230769232,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,2014.3181818181818,2013.7894736842106,2019.8,420.80392156862746,,108.41176470588235,3.0,1.6538461538461537,2.769230769230769,3.923076923076923,4.173076923076923,4.423076923076923,3.1538461538461537,3.2884615384615383,5.0,5.0,4.0,5.470588235294118,0.5,3.022727272727273,2.9473684210526314,4.8,4.818181818181818,3.3684210526315788,4.0,1.8611111111111112,1.4722222222222223,2.1944444444444446,1.0,1.0,1.3333333333333333,1.8055555555555556,1.6111111111111112,2.0,8.0,9.0,9.2,8.866666666666667,9.311111111111112,3,3,3,2,4,4,2,0,4,1.0,1.0,7.0,4.0,4.0,12.0,1,9.0,8.0,9,0.0,0.23076923076923078,0.6346153846153846,0.1346153846153846,0.6346153846153846,0.5576923076923077,0.0,0.0,,,,,,,,,,,0.8333333333333334,0.0,0.8333333333333334,0.16666666666666666,0.4166666666666667
06290105,153.94835680751174,47.94871794871795,3.4871794871794872,0.14814814814814814,0.0,64.22327217993985,136.24479459918976,49729.350028704255,2.9287749287749287,0.11965811965811966,0.37037037037037035,0.3646723646723647,2.074074074074074,1.6495726495726495,0.31054131054131057,1.6581196581196582,1.3742857142857143,0.1936416184971098,0.50997150997151,0.07692307692307693,0.037037037037037035,0.07407407407407407,0.045584045584045586,0.1111111111111111,0.08831908831908832,2013.5165562913908,2010.5520833333333,2019.2692307692307,280.6123076923077,,91.16770186335404,3.0,1.5299145299145298,2.9344729344729346,3.96011396011396,4.074074074074074,4.17948717948718,3.011396011396011,3.0997150997150995,4.948717948717949,4.917378917378917,4.0,5.167701863354037,1.259016393442623,2.9139072847682117,1.8541666666666667,4.903846153846154,3.4536423841059603,3.3229166666666665,4.25,1.2098214285714286,1.336734693877551,1.2270916334661355,1.0171428571428571,1.069767441860465,1.0887372013651877,1.1775362318840579,1.1843003412969284,1.2755555555555556,7.822289156626506,8.367469879518072,7.436201780415431,6.970326409495549,7.326409495548962,10,3,3,0,2,4,3,0,4,1.0,1.0,7.0,7.0,1.0,12.0,1,9.0,5.0,9,0.6491228070175439,0.39285714285714285,0.7008547008547008,0.150997150997151,0.7037037037037037,0.4985754985754986,0.05263157894736842,0.006191950464396285,0.24324324324324326,0.16216216216216217,0.06666666666666667,0.7,0.0,0.3148148148148148,0.0945945945945946,0.15384615384615385,0.0,0.05405405405405406,0.6617647058823529,0.36764705882352944,0.35294117647058826,0.11764705882352941,0.19117647058823528
06290108,126.66666666666667,55.666666666666664,2.6666666666666665,0.0,0.0,57.54302684308907,127.08120487262129,46384.63977850677,2.3333333333333335,0.0,0.0,0.3333333333333333,2.0,1.6666666666666667,0.0,1.6666666666666667,2.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,2016.1666666666667,2011.0,2020.0,1910.0,,477.5,3.0,2.0,2.1666666666666665,4.5,4.166666666666667,4.166666666666667,1.3333333333333333,2.5,5.0,5.0,4.0,10.0,1.6666666666666667,4.0,2.0,5.0,4.5,2.0,4.5,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,8.0,9.0,9.833333333333334,10.0,9.666666666666666,13,2,3,6,8,4,2,3,4,1.0,1.0,8.0,6.0,1.0,12.0,1,9.0,5.0,9,1.0,,0.8333333333333334,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,,0.0,,,,,
