bu_code,potential
BU01710112,127.9786395051525
BU01710113,1271.6073179011123
BU01710114,326.4748219231924
BU01710115,29.152977342491027
BU01710116,32.02818726672837
BU01710117,0.0
BU01710118,415.7042017040627
BU01710219,489.6583921934404
BU01710220,8.916470079966864
BU01710221,445.14250191770077
BU01710322,468.92515810522826
BU01710323,880.8847171375842
BU01710424,1485.014207428232
BU01710425,51.74761791499704
BU01710426,683.2237057796808
BU01710527,620.7670020327274
BU01710528,7.608292601292182
BU01710529,11.183368713664084
BU01710530,540.2724195351378
BU01710631,2106.139642753596
BU01710632,68.46431438175507
BU01710633,1315.8780916401856
BU01710734,763.7453403665418
BU01710735,19.925807279291412
BU01710736,568.7419409884633
BU01710837,898.0835841491264
BU01710838,14.204940767496568
BU01710839,239.14124698331037
BU01710941,398.15824214812807
BU01710942,3.9452360063336136
BU01710943,248.9413055855146
BU01711045,518.7127072204637
BU01711046,6.838243953652801
BU01711047,293.67456145259365
BU01711149,525.8155939776506
BU01711150,5.557333677305593
BU01711151,362.7178780172528
BU01711252,3.0364145739736332
BU01730100,10709.852438752596
BU01730200,10934.043954849238
BU01730300,14878.295003450849
BU01730500,7171.68897329948
BU01730600,16615.4877641428
BU01730700,276.9649940949463
BU01730800,886.6650643290274
BU01730900,456.395624357331
BU01731000,1340.2166754864065
BU01731100,24840.871871758878
BU01731200,21120.20212527638
BU01731300,16740.25787542316
BU01731400,570.0381028692703
BU01750101,2395.9857967792354
BU01750102,32.25555272720368
BU01750103,4930.899131061158
BU01750104,149.67721422610586
BU01750105,237.06720190261416
BU01750106,360.1835848956334
BU01750107,300.9227411928345
BU01750108,729.7307410637305
BU01750109,2187.4007613063804
BU01750110,363.36804562322766
BU01750111,488.5170329291841
BU01750112,55.10091302581073
BU01750113,1821.3122608749532
BU01750114,1834.0457857432189
BU01750115,4134.207997844873
BU01750116,5065.823838611198
BU01750117,3942.74693354695
BU01750118,4401.863781016089
BU01750119,2712.7972678582146
BU01750120,47.231718557463815
BU01750121,3151.8973439580564
BU01750122,347.45232396491116
BU01750123,231.5145032662015
BU01750124,707.2148286086965
BU01750125,2408.2575806767636
BU01750126,393.4186753297367
BU01750201,920.7256782028101
BU01750202,215.90590588546573
BU01750301,746.6917196670682
BU01750401,2614.9135512879852
BU01750402,471.50223801801565
BU01750403,2305.6383530221938
BU01750501,1163.205672758356
BU01750601,787.0595108290875
BU01750701,3864.25177761158
BU01750702,1923.8692461028495
BU01750703,319.6380341139168
BU01750801,471.48209818478307
BU01750802,933.1677247849125
BU01750901,650.5616045244761
BU01750902,582.3952972983999
BU01751001,617.4189501051256
BU01751002,250.6462146090601
BU01751101,210.9091935881169
BU01751102,927.7069360405359
BU01751103,374.4023146256429
BU01770101,4191.808984356845
BU01770102,7317.995132845595
BU01770103,1719.4844405450638
BU01770104,6086.5709874552285
BU01770105,7176.6485736302975
BU01770106,7915.808840990286
BU01770107,8910.203243902113
BU01770108,5749.674453122654
BU01770109,166.6842074878603
BU01770110,4403.2517104525905
BU01770111,9672.891203124667
BU01770112,7315.699952903186
BU01770113,8878.349953661622
BU01770114,3685.787150074443
BU01770115,1937.3833012676669
BU01770116,737.8242589514251
BU01770117,0.0
BU01770119,7311.505939793641
BU01770201,5755.6741683439495
BU01770209,3802.3519036761754
BU01770301,3457.7958035664583
BU01770309,3199.6839149656703
BU01770401,3156.6214282854053
BU01770409,2107.627545563447
BU01770501,10383.462034004486
BU01770509,5728.556504172037
BU01770601,3414.4565318715668
BU01770609,1780.2692909555496
BU01770701,5851.996578989923
BU01770702,7070.759458635445
BU01770703,8123.869466825316
BU01770704,4478.250255671339
BU01770705,382.18826831969506
BU01770709,7183.710379432003
BU01770801,1226.8108288969486
BU01770809,807.4672678817134
BU01770901,1830.8533139110511
BU01770909,814.9432862141651
BU01800000,792.2229885767719
BU01800001,647.157093755607
BU01800002,1845.626973022292
BU01800003,1910.993226002055
BU01800004,336.3690236453448
BU01800005,5774.418978427421
BU01800006,3626.422564228364
BU01800007,1435.7849077048052
BU01800100,2911.0943223935915
BU01800101,1894.6561155479274
BU01800102,2310.582328526771
BU01800206,151.94653695581752
BU01800207,128.2723748449332
BU01800208,50.66973750028603
BU01800209,327.4546538304948
BU01800305,300.2748026965669
BU01800306,612.4486333735376
BU01800307,210.5695429102587
BU01800308,284.180245989953
BU01800309,1097.79275005483
BU01800400,1265.4666712554467
BU01800409,1201.4414721860135
BU01800509,1583.169317277861
BU01800609,571.7217599533311
BU01800709,112.3454736339713
BU01830000,26953.439963252935
BU01830008,1493.7376631303512
BU01830009,6272.44561613117
BU01830100,8487.01687157474
BU01830109,6087.718507817625
BU01830200,4383.478030552831
BU01830201,1145.4098439026334
BU01830209,3322.626962690027
BU01830300,8634.108618472925
BU01830309,6287.876072882907
BU01830400,2237.0408955429257
BU01830409,1541.5815174691916
BU01830500,1724.914822729374
BU01830507,318.98243802640695
BU01830508,401.19169483426543
BU01830509,806.6027160252354
BU01830600,1965.0990797987095
BU01830608,375.5603076592072
BU01830609,1345.1809144995025
BU01830700,1743.5528197121905
BU01830709,1183.2145933998836
BU01840000,772.1335055217686
BU01840002,0.0
BU01840003,413.6620517370719
BU01840004,185.35366496139636
BU01840006,675.2429873277576
BU01840007,1674.7665974286504
BU01840008,1678.0292291216654
BU01840009,37.45182020948693
BU01840010,2457.703522361249
BU01840011,795.7554831157871
BU01840015,18.505996795356758
BU01890000,10243.544273906713
BU01890001,3449.7858233172346
BU01890002,14790.957166798966
BU01890003,12933.910082976303
BU01890004,18261.604827669737
BU01890005,6135.393357520737
BU01890006,2791.153913768652
BU01890007,18002.99487265209
BU01890008,8824.613693560288
BU01890105,2624.908303512121
BU01890106,243.18309324080795
BU01890107,2485.552573761914
BU01890108,2252.471887251261
BU01890109,1887.4860951960072
BU01890200,1859.0812772790593
BU01890209,4846.299734139906
BU01890300,8300.642102744801
BU01890301,12044.301652862145
BU01890302,11793.783442898088
BU01890303,114.16372705590547
BU01890405,1060.0018587539512
BU01890406,1604.0034259054562
BU01890407,1954.6058483434988
BU01890408,2374.853436671015
BU01890409,2895.4998081548583
BU01890507,2406.404755689884
BU01890508,3589.9102715925605
BU01890509,1834.630009288638
BU01931000,10240.59251883625
BU01931010,3900.1157473193985
BU01931020,3624.3929643763145
BU01931100,7007.36029207018
BU01931110,1431.0669031334116
BU01931120,7116.790477477014
BU01931130,4281.707925491111
BU01931140,3584.299233111446
BU01931150,13576.520950642158
BU01931160,4115.4040302468065
BU01931170,1464.6204214617098
BU01931180,1663.8324483580423
BU01931200,12189.214995396518
BU01931210,13609.400878356038
BU01931300,6179.442627383739
BU01931310,18160.16201303423
BU01931320,13091.243106987338
BU01931330,5027.125253459788
BU01931340,8971.883878484787
BU01931350,115.46549912689669
BU01931360,4782.994451629971
BU01931400,9886.944039751745
BU01931410,8265.170838163209
BU01932000,212.02546891292354
BU01932010,0.0
BU01932020,1329.2619389335375
BU01932100,10571.946342801304
BU01932110,10253.927687161928
BU01932120,621.9005792969647
BU01932130,20.341792943791106
BU01932140,20.098925749550038
BU01932200,25845.82559357824
BU01932210,161.34435367846396
BU01932220,15951.610563401455
BU01932230,19895.91910083934
BU01932240,26077.07933767967
BU01932250,56.09261767928013
BU01932260,9771.81930150349
BU01932270,5143.255543687911
BU01932280,190.44745323294129
BU01933000,12777.324619231133
BU01933010,7147.301685600018
BU01933020,10037.437364256368
BU01933030,8511.285769428292
BU01933100,8548.620247628658
BU01933110,14649.777229341602
BU01933120,13610.75594301523
BU01933130,11714.690504975302
BU01933200,2222.2703105259493
BU01933210,333.73164625190606
BU01933220,688.5213164170691
BU01934000,14351.98630011674
BU01934010,38.21081402267741
BU01934020,1013.2454794703876
BU01934030,3066.2974443922776
BU01934040,250.3954028337165
BU01934050,343.8077248314119
BU01934100,1505.3644547692081
BU01934110,696.1016515199373
BU01934120,2352.9732793242106
BU01935000,5856.053371942447
BU01935010,4174.269070688761
BU01935020,6219.867052100362
BU01935030,10807.924767401575
BU01935040,9437.630954973713
BU01935050,5791.989696630333
BU01935060,12790.375467960104
BU01935070,682.8555090672181
BU01935080,2657.0442471590645
BU01935100,6222.6132630503525
BU01935110,15820.380541506802
BU01935120,9308.344239590106
BU01935130,3408.179960505474
BU01935140,12735.94136250548
BU01935150,12819.844264607684
BU01935160,810.6652382819542
BU01935200,1531.682624204934
BU01935210,1896.5870420680621
BU01970101,394.1904222685336
BU01970102,1498.264781672443
BU01970103,966.7016241646795
BU01970104,1223.0739765497415
BU01970105,399.65325697586957
BU01970106,557.2607112032815
BU01970107,801.9848642886542
BU01970108,2319.854479569375
BU01970109,245.01586983733378
BU01970110,2208.5121434602147
BU01970111,1624.3404807101344
BU01970112,261.9705289207727
BU01970201,683.6439586841758
BU01970202,605.1948249564812
BU01970203,234.65538535443912
BU01970204,4875.290265532377
BU01970301,6781.864832002356
BU01970302,7368.629114411073
BU01970303,4219.2451695211075
BU01970304,9195.744698072105
BU01970305,3374.8547722908315
BU01970306,3223.624215766852
BU01970307,7774.471641619564
BU01970400,6570.062368322779
BU01970401,4216.523331373125
BU01970402,5521.625198124255
BU01970403,1052.901879274503
BU01970408,647.3186184039882
BU01970409,1679.479415503956
BU02000101,34086.63006433882
BU02000102,12394.122500456024
BU02000201,16798.7056507422
BU02000202,8332.3015679906
BU02000203,23266.625384059567
BU02000204,10979.836925108744
BU02000205,25250.40938787519
BU02000206,33736.351717070494
BU02000207,47.43525983556697
BU02000301,18318.313303026433
BU02000302,808.7401698865808
BU02000303,13771.837213231678
BU02000304,20853.925794625757
BU02000305,9952.017146926051
BU02000306,13528.955545959423
BU02000307,931.4926103859214
BU02000308,803.7169191774773
BU02000309,795.6415506826484
BU02000310,651.7709845171562
BU02000311,3736.2430031862477
BU02000401,19987.01544581426
BU02000402,29405.746367905333
BU02000403,18327.81810937287
BU02000404,20546.66159549645
BU02000405,16391.824186398022
BU02000406,1371.5137729249573
BU02000407,3418.0036731920545
BU02000408,574.0360449525662
BU02000409,30.197400096951522
BU02000501,26336.159931777427
BU02000502,17875.267704448994
BU02000503,32294.079160614256
BU02000504,28811.80783229822
BU02000505,35028.61994647915
BU02000506,17317.82892342272
BU02000507,880.9007211998443
BU02000508,29.734511377930406
BU02000601,24857.37683150918
BU02000602,14025.47419834539
BU02000603,31061.83347337192
BU02000604,37757.302327055455
BU02000605,13198.823287359692
BU02000606,63.40843095841125
BU02000607,0.0
BU02000608,510.28726284389586
BU02000701,13469.55179490903
BU02000702,24429.60673561984
BU02000703,20108.961339370475
BU02000704,25778.96775447269
BU02000705,24605.614445713938
BU02000706,3084.6797896528587
BU02000707,292.0805526623849
BU02000708,36614.35454303071
BU02000709,4181.657704500925
BU02000801,14637.088809920091
BU02000802,6737.444806479628
BU02000803,11473.607753967555
BU02000804,6923.501681490241
BU02000805,5638.395511474212
BU02000806,20317.235627969098
BU02000807,236.96589686260634
BU02000808,788.6371759534413
BU02000809,4362.463398711173
BU02001001,6966.103544385906
BU02001002,1835.586977837088
BU02001003,1526.1626412490755
BU02001004,309.73822407137345
BU02001101,22.48428421222827
BU02001102,693.2102255937896
BU02001103,148.89231515181714
BU02001104,334.16611020693773
BU02001201,3009.8327611635173
BU02001202,514.8620072498308
BU02001203,688.3131666070452
BU02001204,1742.6627254727323
BU02001301,1429.4155636224232
BU02001302,12586.867932282488
BU02001303,4164.639602835455
BU02001401,14073.745092666275
BU02001402,1718.0373340978315
BU02001403,2271.210358466519
BU02001404,7250.7158151897465
BU02001501,3902.8208332645763
BU02001502,3144.098176511409
BU02001503,654.3108622680527
BU02001601,1430.3325392195984
BU02001602,4230.028121627665
BU02001603,5280.833055508309
BU02001604,1450.7735971077934
BU02001701,1809.1701075391588
BU02001702,641.9055088907567
BU02001703,0.0
BU02001704,3818.8834790585424
BU02001705,3385.3477619660916
BU02001706,4687.508894559996
BU02020100,17223.059760574564
BU02020101,21942.69404349878
BU02020102,14428.669402107855
BU02020103,4004.0197134388904
BU02020104,7791.369442769188
BU02020170,13709.985259181854
BU02020210,15607.486912839071
BU02020211,36216.25814928204
BU02020212,22595.013025484986
BU02020314,25017.04839137378
BU02020320,28610.33727019764
BU02020321,7232.105465203896
BU02020322,744.7304270286064
BU02020338,1444.218480619925
BU02020339,5856.721246492255
BU02020423,24183.78105731485
BU02020424,23639.88106197659
BU02020425,44903.7121991035
BU02020526,54520.48420183635
BU02020527,6307.567280716478
BU02020528,17082.064101260665
BU02020529,102.28550835222752
BU02020630,18229.894444961057
BU02020631,32349.00283018226
BU02020650,11281.667634046787
BU02020732,23888.56890693613
BU02020733,23838.603874692122
BU02020734,15112.27193323313
BU02020735,15348.929993513986
BU02020840,17304.19353186012
BU02020841,12712.120407445196
BU02020842,2079.0754061415464
BU02020843,21062.266568977135
BU02020844,21204.398485846767
BU02020845,22374.955689883587
BU02020951,2236.9575235977723
BU02020952,31947.34689456848
BU02021053,37380.021015994585
BU02021154,21133.95235136183
BU02021155,9746.339572170216
BU02021159,11181.475260198991
BU02021260,8046.018616698889
BU02021261,30532.275797957947
BU02021262,12129.924899828908
BU02021263,11061.464653052684
BU02021264,18159.73048440719
BU02021269,187.02251099293073
BU02021365,10126.155996771795
BU02021366,2001.020463602052
BU02021367,4755.146495699
BU02021368,1491.0351478348107
BU02021471,16398.012918939585
BU02021473,11475.541893921094
BU02021474,12373.813205139964
BU02021572,10998.516423362076
BU02021579,2519.246441426146
BU02021681,1144.4629871492907
BU02021682,46476.32355887371
BU02021780,25417.093235358712
BU02021783,22465.766879211293
BU02021798,15270.69165163029
BU02021815,15371.222232184606
BU02021884,14884.793187308607
BU02021885,11897.697218553005
BU02021886,17695.720404895932
BU02021887,11183.476254647916
BU02021888,17595.96849714772
BU02021989,7820.42279204003
BU02021990,27823.41284903657
BU02021993,44719.902671983094
BU02022092,28349.633761011373
BU02022191,32882.547370855085
BU02022194,20894.591031470085
BU02022197,27105.875479413455
BU02022295,52899.554573505135
BU02022296,55951.168332555186
BU02022316,27742.90660543463
BU02022317,37240.96621526439
BU02022318,42591.9810936436
BU02022319,7032.5621956042005
BU02022447,54443.0780593239
BU02022448,25214.539175597856
BU02022449,48821.47371736559
BU02035400,36850.652900329216
BU02035401,14391.78402463457
BU02035402,6587.507378862072
BU02035403,8106.885159479127
BU02035404,19417.4528787912
BU02035405,23325.24842921937
BU02035406,6990.908906955331
BU02035407,11629.903691818807
BU02035408,35747.49176407502
BU02035409,14157.650595299425
BU02035410,18264.295382671862
BU02035411,18753.90996602815
BU02035412,26875.01770821669
BU02035413,245.8599947493624
BU02035414,41381.69260872937
BU02035415,35032.16813361749
BU02035425,394.6928319614747
BU02035426,290.20700103562217
BU02035530,22558.804279867472
BU02035531,4096.037960214443
BU02035532,4002.9924420352036
BU02035533,2701.3484708758115
BU02035534,2189.0252856426705
BU02035535,9240.002883425348
BU02035536,2471.0685391107772
BU02035537,5596.208120648518
BU02035538,7512.3402230330585
BU02035539,9663.34450449358
BU02035540,4419.4978530736735
BU02035541,4500.371459852775
BU02035650,20624.08468297923
BU02035651,9747.024101111803
BU02035652,3073.759974838119
BU02035780,3365.7093713028903
BU02035781,5201.409193099459
BU02035875,6386.983729932819
BU02035876,3560.585017673513
BU02035877,1761.4242540913674
BU02035960,4610.221434678823
BU02035961,3174.094969625865
BU02036070,6525.331636627888
BU02036071,6161.112568308025
BU02036190,2494.408552387689
BU02036191,3326.568018755653
BU02036265,589.1466318238213
BU02036266,465.7687415945921
BU02036395,1051.4122681736849
BU02090100,3290.621308968549
BU02090101,351.57762220692655
BU02090110,0.0
BU02090111,7732.567045237849
BU02090112,12107.86434301599
BU02090113,2986.3483889970976
BU02090114,854.8699441868587
BU02090121,6414.452968923795
BU02090122,574.6975397934852
BU02090123,2891.1802018632056
BU02090124,4404.049941168923
BU02090125,1427.27559286716
BU02090126,2339.5815761493836
BU02090131,31.936969980758192
BU02090141,4026.945989033422
BU02090142,8426.90447555639
BU02090143,5016.319065160096
BU02090144,9311.039298353671
BU02090145,12188.018693421689
BU02090146,5583.81621932063
BU02090147,34.30890594147395
BU02090151,4549.384679280595
BU02090152,2986.043214648087
BU02090153,2703.5600366684594
BU02090154,2673.632932222396
BU02090161,18460.500064997617
BU02090202,851.0798760680425
BU02090203,1279.0209031009852
BU02090204,165.90155982351277
BU02090271,5797.057263340455
BU02090272,4476.991390766578
BU02090273,5514.604896323299
BU02090274,1222.7035590134951
BU02090275,7158.407552836011
BU02090276,1255.9072069131696
BU02090305,642.9370497479786
BU02090306,1040.9161535836379
BU02090381,4652.52231695825
BU02090382,12954.10658690963
BU02090383,306.70568258724984
BU02090407,1912.4605711795423
BU02090408,2207.1131333423323
BU02090409,76.28839938955116
BU02090491,8125.507874130214
BU02130100,1480.12477019914
BU02130101,2040.4867670440226
BU02130102,445.3330835709568
BU02130200,1968.0220362178948
BU02130300,8080.38843994957
BU02130301,7305.99055013371
BU02130302,9260.113775232636
BU02130303,4070.277715340272
BU02130304,2843.7728144381604
BU02130305,414.3005026214909
BU02130306,4071.6201716290284
BU02130307,259.1544336036686
BU02130308,714.1797558398929
BU02130309,4287.340860412648
BU02130310,141.8815908161965
BU02130311,1614.9773781795593
BU02130312,1088.5549528317986
BU02130313,855.582292477275
BU02130314,1549.6078879588101
BU02130315,298.47002535461985
BU02130316,705.973163967332
BU02130317,1331.638189999465
BU02130400,3380.7027044944184
BU02130401,480.7465479446239
BU02130402,272.7726097884724
BU02130500,1891.9549388516828
BU02130501,2148.815524386425
BU02130502,1038.5737316119817
BU02130600,4433.099938575511
BU02130601,6118.145375750996
BU02130602,9569.638538038751
BU02130603,7573.469430905201
BU02130604,787.5385324402461
BU02130605,17692.422279034163
BU02130606,807.7627660883207
BU02130607,1543.113356660504
BU02130608,1816.66114315378
BU02130609,6118.745504506987
BU02130610,657.3501725476324
BU02140000,2170.168149991162
BU02140001,4280.589201379012
BU02140002,4140.409600253758
BU02140003,1549.7635056485628
BU02140004,2032.0397232257928
BU02140006,501.11883686120433
BU02140007,627.7972939013489
BU02140008,378.7649277592322
BU02140009,2733.0151805995824
BU02140100,13549.874043971542
BU02140101,2727.9450639343627
BU02140109,3780.5808241201344
BU02140200,5081.963674548649
BU02140201,5963.711637576477
BU02140202,703.6966329977605
BU02140206,802.2414625389777
BU02140207,2866.706333566323
BU02140208,278.9337849685312
BU02140209,983.777282947614
BU02140300,21474.01234662574
BU02140301,2600.3211358760586
BU02140305,1652.5137860491284
BU02140306,7027.267624048777
BU02140307,2000.4418042816192
BU02140308,5029.6206778196265
BU02140400,5604.274277008692
BU02140402,1692.4647308080794
BU02140408,2878.6231453453593
BU02140409,673.6886969514395
BU02140500,15734.363045485992
BU02140501,1580.877883800478
BU02140502,4726.410344715359
BU02140503,952.041200734062
BU02140507,868.8817816016934
BU02140508,7643.126942219308
BU02140509,3257.269314669362
BU02140600,1274.3790840528097
BU02140608,1074.80426810877
BU02140609,665.1247934564781
BU02160000,14766.350517729716
BU02160001,1698.9092380207385
BU02160002,11733.987965984355
BU02160003,6114.590680198278
BU02160004,10798.526134429361
BU02160005,12365.458580624709
BU02160006,7246.5178766877425
BU02160007,10597.299617240555
BU02160008,6503.703129144583
BU02160009,7950.648538648916
BU02160010,666.5812087484271
BU02160100,8155.978326705684
BU02160101,14245.646066004387
BU02160102,11902.93592359576
BU02160103,11696.951053731547
BU02160104,10118.529934110973
BU02160105,8925.529216284776
BU02160106,561.11849459042
BU02160107,1115.3999440868224
BU02160108,669.004446655806
BU02210100,14822.031421328458
BU02210101,6696.131358542567
BU02210102,5899.366553585823
BU02210103,12419.759303613693
BU02210104,17405.48498849132
BU02210105,7132.652058744717
BU02210106,316.039816146996
BU02210107,0.0
BU02210108,1054.8591685194965
BU02210109,75.0763375743377
BU02210110,122.56641776256996
BU02220101,5442.7645848271795
BU02220102,2134.3620796076652
BU02220103,4270.273189375834
BU02220104,6959.058621756194
BU02220105,4154.601131182298
BU02220106,4818.8053954893085
BU02220201,4244.621016660567
BU02220202,7373.573017274861
BU02220203,1567.9991311350238
BU02220204,12301.99653436249
BU02220205,9527.782907165974
BU02220206,1230.0752851252694
BU02220208,405.2578123449541
BU02220301,1766.3732135356918
BU02220302,6724.308444922394
BU02220303,9198.64108931036
BU02220401,16841.161243651066
BU02220402,653.0039652240562
BU02220403,1208.961414463697
BU02220404,4588.056081890243
BU02220405,438.7616110981331
BU02220406,587.6324574207832
BU02220407,1568.678686885887
BU02220408,1300.2442276871504
BU02220501,457.7805528333537
BU02220502,1059.4255594604595
BU02220503,458.45998176371864
BU02220504,289.0069050363988
BU02220505,3661.3050571717026
BU02220601,6860.431897420929
BU02220602,11753.969492814216
BU02220603,11156.515358960218
BU02220604,6773.683069585721
BU02220605,11523.902373707391
BU02220606,13250.39534897352
BU02220607,31.011828079545865
BU02220608,280.2136137418233
BU02220609,153.5643495098061
BU02220702,7092.445519626203
BU02220703,5561.5751097487
BU02220704,5510.504847687377
BU02220705,4275.275758908971
BU02220706,8267.446224436486
BU02220707,6880.5364367358015
BU02220708,521.7047068255915
BU02220709,30.588228876978537
BU02220710,8750.604308321665
BU02220711,1382.3228758307753
BU02220712,745.3142058229677
BU02220713,4354.003867417675
BU02220801,3855.7308066207975
BU02220802,536.1298578096165
BU02220803,201.31692514899365
BU02220804,709.3049594017525
BU02220901,2678.415382885074
BU02220902,1171.2291488808607
BU02220903,1741.1395763686455
BU02220904,6487.680497978526
BU02220905,14717.488013539107
BU02220906,10883.044365513977
BU02220907,557.667488563289
BU02220908,1953.3123119226573
BU02220909,502.00046198822895
BU02220911,598.5754857932933
BU02221101,7684.12054692703
BU02221102,7583.130603117406
BU02221103,898.6808268728647
BU02221104,11226.43649333817
BU02221105,252.871748491137
BU02221106,1565.8754903777337
BU02221107,504.9049577915963
BU02223101,10928.974295703656
BU02223102,711.9669917404028
BU02223103,827.3172074921509
BU02223104,1481.805764712509
BU02223105,618.1413258347849
BU02223106,478.2700538573342
BU02223107,947.8508097387788
BU02223108,4892.131394193172
BU02223109,1768.530703202976
BU02223110,1220.8908053427788
BU02223111,0.0
BU02223112,14884.092864805603
BU02223113,4334.319696118397
BU02250001,27104.069091561618
BU02250002,11225.796183249025
BU02250003,8476.255725314477
BU02250004,461.0174081811309
BU02250005,55.27788728745852
BU02250006,467.0286927595449
BU02250101,4273.136684400179
BU02250102,423.0656221327587
BU02250201,5685.983897766673
BU02250202,1026.9534202505479
BU02250203,17.203109203554913
BU02250301,7461.716307594331
BU02250302,439.2412089683663
BU02250303,42.96052709338195
BU02250401,4032.787420707775
BU02250402,496.2077521342045
BU02250403,1483.390028267177
BU02260101,125.6536767246069
BU02260201,1126.8556267519996
BU02260301,29002.654478317763
BU02260302,21834.179418069954
BU02260303,6692.429966314406
BU02260304,17252.48462805827
BU02260305,10484.274902827712
BU02260306,7543.317129361857
BU02260307,7192.8120219451675
BU02260308,12787.732880366362
BU02260401,25627.073292733134
BU02260402,34496.97043735312
BU02260501,14289.78926934176
BU02260601,8275.009034561468
BU02280101,31691.38260727637
BU02280102,3191.0738431862565
BU02280103,14586.426141851718
BU02280104,17287.11882798041
BU02280105,16138.098644215466
BU02280201,24737.960361820857
BU02280202,18968.548963775247
BU02280203,25924.291154741193
BU02280204,23066.540511951804
BU02280205,20525.455985009357
BU02280206,17871.333191552927
BU02280301,21821.765771251587
BU02280302,20242.431754312045
BU02280303,22412.379660118695
BU02280305,17749.302144353554
BU02280306,18881.4654475351
BU02280307,20248.799311130177
BU02280401,9796.215382074733
BU02280402,21014.254134087158
BU02280403,25355.101208611137
BU02280501,20093.402678286704
BU02281001,22382.45539979978
BU02281002,20764.611439779284
BU02281003,36921.591885531205
BU02281004,28615.512177190114
BU02281101,26362.18574968542
BU02281102,15106.795521967579
BU02281103,14150.529368736656
BU02281201,8717.205894123417
BU02281202,17535.71763841294
BU02281203,20219.922697358328
BU02281204,19624.7782772278
BU02281301,498.2522642770588
BU02281302,557.7444901537635
BU02281303,41.66302858385132
BU02281304,264.2018828774033
BU02281305,973.0937011838231
BU02281306,346.6651855615066
BU02282031,3493.8723175494783
BU02282032,9206.897586366007
BU02282051,6187.535657195479
BU02283001,31108.19201915948
BU02283002,20657.337070569338
BU02283003,25680.248634287847
BU02283004,34214.10736962826
BU02283031,7535.437426898691
BU02283051,1887.4882595673853
BU02284001,37206.15563519515
BU02284002,22516.793891896366
BU02284003,10309.285681216801
BU02284031,12351.48719663135
BU02284032,4114.718653838058
BU02284033,11567.822129691369
BU02284034,12494.07230228391
BU02284051,2118.4578010844834
BU02285001,20400.159862094115
BU02285031,9565.623438872108
BU02286001,1817.8484098530878
BU02286031,2509.7766668772174
BU02287001,9568.98434057105
BU02287002,2513.8422511662343
BU02287031,5864.280102911298
BU02287051,19.882594210627552
BU02288001,8814.241186073845
BU02288031,5538.05322504987
BU02288051,2454.390830008592
BU02289001,7375.28247439378
BU02289031,3313.24175722544
BU02289051,191.04649596963446
BU02289052,252.84424861112828
BU02289053,44.775409342044284
BU02300100,2700.5821419829645
BU02300101,760.3466565274913
BU02300102,8359.375549205532
BU02300103,6801.184870707228
BU02300104,5287.3574822762175
BU02300105,3446.646069410127
BU02300106,3302.60063852288
BU02300107,4239.830096989559
BU02300108,459.0404101558973
BU02300109,376.8985585620549
BU02300110,135.912157628636
BU02300201,6966.039299401653
BU02300202,7736.387445115018
BU02300203,4012.4038430973637
BU02300204,1020.393406977383
BU02300205,1098.2995711508045
BU02300207,1804.4148975797864
BU02300209,14.17100107053191
BU02300300,5608.132516681228
BU02300304,2789.5260627011803
BU02300306,677.0780045693903
BU02300308,3455.6026306338526
BU02320000,5053.993252732082
BU02320001,3915.0837399650977
BU02320002,3278.2569383458863
BU02320003,3088.4538846794326
BU02320004,3012.9734809610677
BU02320005,5734.371194954187
BU02320006,1594.362356806378
BU02320007,651.8177840317848
BU02320008,7709.970720696177
BU02320009,2715.6729365453566
BU02320010,1561.5154372328395
BU02320011,2467.004589588696
BU02320012,3586.2793678002295
BU02320100,4306.60225666502
BU02320101,5589.994646347541
BU02320200,3112.3497028100264
BU02320201,6058.953788775306
BU02320202,2147.1402322972303
BU02320203,4386.102591365662
BU02320204,6998.06205497787
BU02320205,2806.7179208981393
BU02320206,2128.950001265436
BU02320207,4158.969831526852
BU02320208,3236.7432811629183
BU02320209,4108.539996042882
BU02320210,32.00565388081231
BU02320211,6385.404403983114
BU02320300,2361.8623121791957
BU02320301,2922.6471096705322
BU02330001,14458.813393507811
BU02330002,13886.491477708638
BU02330003,32372.22933918562
BU02330004,29981.447962489055
BU02330005,1528.0337597619914
BU02330101,13498.186274291895
BU02330201,2652.508260195227
BU02330202,2962.537947848709
BU02330301,4869.181530755567
BU02330302,2904.132818348562
BU02330303,3854.3648486761876
BU02330304,3705.129279718024
BU02330401,747.073252483322
BU02330402,40.15006490483925
BU02330501,1543.4344074750309
BU02330502,117.02625712235367
BU02330503,325.61091010451014
BU02330504,308.1862899901083
BU02330505,59.909491391250164
BU02330506,224.5977245151088
BU02430101,5110.692849865021
BU02430102,3885.3461302422024
BU02430201,4644.462953975784
BU02430202,0.0
BU02430203,74.62996200030426
BU02430204,16.920578370469105
BU02430301,5416.324350611603
BU02430302,3065.1613336083
BU02430401,3158.312048256325
BU02430402,2627.867818594051
BU02430501,7929.6034572014905
BU02430502,7524.578842205289
BU02430503,3895.411055820838
BU02430504,4461.237116666291
BU02430601,731.9147588231488
BU02430602,1838.8091380984317
BU02430701,410.8878411847964
BU02430702,556.150313432753
BU02430801,3151.763920840065
BU02430802,2203.7726989533467
BU02430803,3813.1402530475225
BU02430804,4684.760869450039
BU02430805,4898.72644031353
BU02430806,6213.6170072574205
BU02430807,2226.1728576227215
BU02430808,3184.2032387717577
BU02430901,3366.207541656441
